% Moku:Pro Lock-In Amplifier
% Input A
% Input B
% Internal demodulation: 997.000 000 Hz, 174.000 000 deg
% Lowpass filter corner frequency 100 Hz (time constant 1.59 ms), slope 24 dB / octave
% Output A - I signal, +40.0 dB gain, invert off, offset 0.000 0 V, 0 dB output gain, output disabled
% Output B - Demodulation signal, amplitude 11 mVpp, offset 0.000 0 V, 0 dB output gain, output enabled
% Internal 10 MHz clock
% Acquired 2025-06-19 T 15:07:32 +0800
% Time (s), Probe A (Probe A) (V), Probe B (Probe B) (V)
-1.089568416000e+00, 9.499209e-03, 1.271206e-03
-1.087584806400e+00, 9.340226e-03, 1.312994e-03
-1.085601196800e+00, 9.175391e-03, 1.340982e-03
-1.083617587200e+00, 9.014972e-03, 1.361407e-03
-1.081633977600e+00, 8.859687e-03, 1.388622e-03
-1.079650368000e+00, 8.700317e-03, 1.409102e-03
-1.077666758400e+00, 8.545032e-03, 1.416278e-03
-1.075683148800e+00, 8.391182e-03, 1.420363e-03
-1.073699539200e+00, 8.234462e-03, 1.428367e-03
-1.071715929600e+00, 8.076804e-03, 1.443438e-03
-1.069732320000e+00, 7.925548e-03, 1.456631e-03
-1.067748710400e+00, 7.772085e-03, 1.473744e-03
-1.065765100800e+00, 7.617407e-03, 1.483680e-03
-1.063781491200e+00, 7.480450e-03, 1.481969e-03
-1.061797881600e+00, 7.340511e-03, 1.476449e-03
-1.059814272000e+00, 7.208025e-03, 1.482080e-03
-1.057830662400e+00, 7.088346e-03, 1.471812e-03
-1.055847052800e+00, 6.971923e-03, 1.459391e-03
-1.053863443200e+00, 6.856384e-03, 1.452049e-03
-1.051879833600e+00, 6.736484e-03, 1.451884e-03
-1.049896224000e+00, 6.620724e-03, 1.465077e-03
-1.047912614400e+00, 6.499113e-03, 1.469107e-03
-1.045929004800e+00, 6.392959e-03, 1.470101e-03
-1.043945395200e+00, 6.274494e-03, 1.451000e-03
-1.041961785600e+00, 6.164917e-03, 1.440236e-03
-1.039978176000e+00, 6.043747e-03, 1.419977e-03
-1.037994566400e+00, 5.934059e-03, 1.399993e-03
-1.036010956800e+00, 5.816257e-03, 1.387076e-03
-1.034027347200e+00, 5.709881e-03, 1.383488e-03
-1.032043737600e+00, 5.593404e-03, 1.379347e-03
-1.030060128000e+00, 5.495751e-03, 1.369521e-03
-1.028076518400e+00, 5.387719e-03, 1.332646e-03
-1.026092908800e+00, 5.289458e-03, 1.303665e-03
-1.024109299200e+00, 5.184187e-03, 1.290527e-03
-1.022125689600e+00, 5.089349e-03, 1.314981e-03
-1.020142080000e+00, 4.983360e-03, 1.309075e-03
-1.018158470400e+00, 4.896416e-03, 1.291244e-03
-1.016174860800e+00, 4.798210e-03, 1.248738e-03
-1.014191251200e+00, 4.709169e-03, 1.209379e-03
-1.012207641600e+00, 4.632327e-03, 1.178852e-03
-1.010224032000e+00, 4.543119e-03, 1.144516e-03
-1.008240422400e+00, 4.466222e-03, 1.133751e-03
-1.006256812800e+00, 4.380934e-03, 1.104715e-03
-1.004273203200e+00, 4.298240e-03, 1.083738e-03
-1.002289593600e+00, 4.222944e-03, 1.080315e-03
-1.000305984000e+00, 4.141520e-03, 1.069219e-03
-9.983223744000e-01, 4.066776e-03, 1.064969e-03
-9.963387648000e-01, 4.004066e-03, 1.043771e-03
-9.943551552000e-01, 3.930094e-03, 1.006620e-03
-9.923715456000e-01, 3.865507e-03, 9.828824e-04
-9.903879360000e-01, 3.806385e-03, 9.616294e-04
-9.884043264000e-01, 3.737658e-03, 9.189578e-04
-9.864207168000e-01, 3.676107e-03, 8.980912e-04
-9.844371072000e-01, 3.618641e-03, 9.025626e-04
-9.824534976000e-01, 3.558360e-03, 8.985880e-04
-9.804698880000e-01, 3.500784e-03, 8.772246e-04
-9.784862784000e-01, 3.444256e-03, 8.687786e-04
-9.765026688000e-01, 3.393967e-03, 8.642520e-04
-9.745190592000e-01, 3.347376e-03, 8.232365e-04
-9.725354496000e-01, 3.290075e-03, 7.816689e-04
-9.705518400000e-01, 3.233603e-03, 7.668194e-04
-9.685682304000e-01, 3.190821e-03, 7.565517e-04
-9.665846208000e-01, 3.145776e-03, 7.269631e-04
-9.646010112000e-01, 3.095265e-03, 6.957184e-04
-9.626174016000e-01, 3.052207e-03, 6.858924e-04
-9.606337920000e-01, 3.012075e-03, 6.858372e-04
-9.586501824000e-01, 2.973102e-03, 6.861684e-04
-9.566665728000e-01, 2.938435e-03, 6.696628e-04
-9.546829632000e-01, 2.902001e-03, 6.306346e-04
-9.526993536000e-01, 2.857508e-03, 6.048549e-04
-9.507157440000e-01, 2.817044e-03, 6.045789e-04
-9.487321344000e-01, 2.780776e-03, 6.066214e-04
-9.467485248000e-01, 2.753009e-03, 5.881838e-04
-9.447649152000e-01, 2.724911e-03, 5.448497e-04
-9.427813056000e-01, 2.695598e-03, 5.147643e-04
-9.407976960000e-01, 2.662642e-03, 5.053246e-04
-9.388140864000e-01, 2.628196e-03, 5.167516e-04
-9.368304768000e-01, 2.597559e-03, 5.296690e-04
-9.348468672000e-01, 2.569074e-03, 5.306074e-04
-9.328632576000e-01, 2.544067e-03, 5.174140e-04
-9.308796480000e-01, 2.522814e-03, 4.895919e-04
-9.288960384000e-01, 2.500512e-03, 4.521645e-04
-9.269124288000e-01, 2.474126e-03, 4.231280e-04
-9.249288192000e-01, 2.449781e-03, 4.181045e-04
-9.229452096000e-01, 2.422511e-03, 4.237904e-04
-9.209616000000e-01, 2.396290e-03, 4.351621e-04
-9.189779904000e-01, 2.372608e-03, 4.323468e-04
-9.169943808000e-01, 2.352569e-03, 4.210303e-04
-9.150107712000e-01, 2.330875e-03, 4.198710e-04
-9.130271616000e-01, 2.316909e-03, 4.151236e-04
-9.110435520000e-01, 2.303163e-03, 3.784691e-04
-9.090599424000e-01, 2.285333e-03, 3.430842e-04
-9.070763328000e-01, 2.267999e-03, 3.200647e-04
-9.050927232000e-01, 2.249893e-03, 3.171390e-04
-9.031091136000e-01, 2.232117e-03, 3.179118e-04
-9.011255040000e-01, 2.216219e-03, 3.223280e-04
-8.991418944000e-01, 2.203246e-03, 3.208927e-04
-8.971582848000e-01, 2.188397e-03, 3.160901e-04
-8.951746752000e-01, 2.175424e-03, 3.094106e-04
-8.931910656000e-01, 2.160354e-03, 3.036143e-04
-8.912074560000e-01, 2.146056e-03, 3.032831e-04
-8.892238464000e-01, 2.132256e-03, 2.936779e-04
-8.872402368000e-01, 2.120829e-03, 2.783315e-04
-8.852566272000e-01, 2.109623e-03, 2.501782e-04
-8.832730176000e-01, 2.099134e-03, 2.269379e-04
-8.812894080000e-01, 2.087542e-03, 2.166150e-04
-8.793057984000e-01, 2.079758e-03, 2.120884e-04
-8.773221888000e-01, 2.067614e-03, 2.108187e-04
-8.753385792000e-01, 2.056242e-03, 2.157318e-04
-8.733549696000e-01, 2.044484e-03, 2.205344e-04
-8.713713600000e-01, 2.032339e-03, 2.400209e-04
-8.693877504000e-01, 2.020581e-03, 2.477493e-04
-8.674041408000e-01, 2.010092e-03, 2.479149e-04
-8.654205312000e-01, 1.998555e-03, 2.458724e-04
-8.634369216000e-01, 1.988619e-03, 2.438851e-04
-8.614533120000e-01, 1.980338e-03, 2.397449e-04
-8.594697024000e-01, 1.971451e-03, 2.295324e-04
-8.574860928000e-01, 1.961238e-03, 2.152350e-04
-8.555024832000e-01, 1.950363e-03, 1.889585e-04
-8.535188736000e-01, 1.942469e-03, 1.807885e-04
-8.515352640000e-01, 1.934244e-03, 1.821134e-04
-8.495516544000e-01, 1.924970e-03, 1.887929e-04
-8.475680448000e-01, 1.916910e-03, 1.917186e-04
-8.455844352000e-01, 1.909734e-03, 1.884065e-04
-8.436008256000e-01, 1.903938e-03, 1.823894e-04
-8.416172160000e-01, 1.898970e-03, 1.779180e-04
-8.396336064000e-01, 1.891517e-03, 1.783044e-04
-8.376499968000e-01, 1.886218e-03, 1.789668e-04
-8.356663872000e-01, 1.880587e-03, 1.751579e-04
-8.336827776000e-01, 1.876061e-03, 1.578795e-04
-8.316991680000e-01, 1.869547e-03, 1.540705e-04
-8.297155584000e-01, 1.866179e-03, 1.503719e-04
-8.277319488000e-01, 1.860880e-03, 1.322102e-04
-8.257483392000e-01, 1.855912e-03, 1.179128e-04
-8.237647296000e-01, 1.850888e-03, 1.134966e-04
-8.217811200000e-01, 1.846858e-03, 1.063754e-04
-8.197975104000e-01, 1.840510e-03, 9.075308e-05
-8.178139008000e-01, 1.836646e-03, 9.632855e-05
-8.158302912000e-01, 1.831512e-03, 1.117301e-04
-8.138466816000e-01, 1.826433e-03, 1.067618e-04
-8.118630720000e-01, 1.823011e-03, 9.020106e-05
-8.098794624000e-01, 1.817601e-03, 9.064268e-05
-8.078958528000e-01, 1.813571e-03, 8.727532e-05
-8.059122432000e-01, 1.805843e-03, 8.804816e-05
-8.039286336000e-01, 1.804187e-03, 9.533490e-05
-8.019450240000e-01, 1.798501e-03, 1.162567e-04
-7.999614144000e-01, 1.793974e-03, 1.253099e-04
-7.979778048000e-01, 1.788068e-03, 1.256411e-04
-7.959941952000e-01, 1.788233e-03, 1.176920e-04
-7.940105856000e-01, 1.781995e-03, 1.044985e-04
-7.920269760000e-01, 1.778738e-03, 8.401837e-05
-7.900433664000e-01, 1.774488e-03, 8.098222e-05
-7.880597568000e-01, 1.770403e-03, 8.291431e-05
-7.860761472000e-01, 1.767091e-03, 8.738572e-05
-7.840925376000e-01, 1.763723e-03, 8.617127e-05
-7.821089280000e-01, 1.758313e-03, 8.545363e-05
-7.801253184000e-01, 1.755829e-03, 8.876579e-05
-7.781417088000e-01, 1.753952e-03, 8.948342e-05
-7.761580992000e-01, 1.750419e-03, 8.655768e-05
-7.741744896000e-01, 1.746666e-03, 8.214148e-05
-7.721908800000e-01, 1.743133e-03, 7.667642e-05
-7.702072704000e-01, 1.740538e-03, 6.160611e-05
-7.682236608000e-01, 1.736674e-03, 5.658267e-05
-7.662400512000e-01, 1.733969e-03, 5.282889e-05
-7.642564416000e-01, 1.730050e-03, 5.155923e-05
-7.622728320000e-01, 1.728228e-03, 5.856996e-05
-7.602892224000e-01, 1.725468e-03, 8.048540e-05
-7.583056128000e-01, 1.723315e-03, 8.473600e-05
-7.563220032000e-01, 1.719616e-03, 8.374235e-05
-7.543383936000e-01, 1.718291e-03, 8.197587e-05
-7.523547840000e-01, 1.715752e-03, 7.816689e-05
-7.503711744000e-01, 1.713765e-03, 7.573797e-05
-7.483875648000e-01, 1.709956e-03, 6.420063e-05
-7.464039552000e-01, 1.709017e-03, 5.476098e-05
-7.444203456000e-01, 1.707361e-03, 5.382254e-05
-7.424367360000e-01, 1.705760e-03, 7.016251e-05
-7.404531264000e-01, 1.703884e-03, 7.932614e-05
-7.384695168000e-01, 1.702117e-03, 7.325386e-05
-7.364859072000e-01, 1.699688e-03, 5.718990e-05
-7.345022976000e-01, 1.698143e-03, 4.835748e-05
-7.325186880000e-01, 1.695714e-03, 4.548695e-05
-7.305350784000e-01, 1.692843e-03, 4.454850e-05
-7.285514688000e-01, 1.692677e-03, 4.438289e-05
-7.265678592000e-01, 1.691463e-03, 5.006876e-05
-7.245842496000e-01, 1.688427e-03, 5.476098e-05
-7.226006400000e-01, 1.687102e-03, 5.139363e-05
-7.206170304000e-01, 1.686164e-03, 4.681181e-05
-7.186334208000e-01, 1.685004e-03, 4.499012e-05
-7.166498112000e-01, 1.683569e-03, 3.836581e-05
-7.146662016000e-01, 1.681251e-03, 2.704928e-05
-7.126825920000e-01, 1.681140e-03, 3.267994e-05
-7.106989824000e-01, 1.680036e-03, 4.156756e-05
-7.087153728000e-01, 1.678270e-03, 4.598377e-05
-7.067317632000e-01, 1.676338e-03, 4.521093e-05
-7.047481536000e-01, 1.676503e-03, 4.046351e-05
-7.027645440000e-01, 1.675013e-03, 2.693887e-05
-7.007809344000e-01, 1.674019e-03, 2.075618e-05
-6.987973248000e-01, 1.672694e-03, 2.130821e-05
-6.968137152000e-01, 1.671148e-03, 2.395793e-05
-6.948301056000e-01, 1.671148e-03, 2.009375e-05
-6.928464960000e-01, 1.670872e-03, 1.142694e-05
-6.908628864000e-01, 1.669272e-03, 1.109572e-05
-6.888792768000e-01, 1.666511e-03, 1.832726e-05
-6.868956672000e-01, 1.667174e-03, 2.390273e-05
-6.849120576000e-01, 1.666291e-03, 2.616603e-05
-6.829284480000e-01, 1.665904e-03, 2.450996e-05
-6.809448384000e-01, 1.663144e-03, 3.461203e-05
-6.789612288000e-01, 1.665076e-03, 3.991148e-05
-6.769776192000e-01, 1.663586e-03, 2.964380e-05
-6.749940096000e-01, 1.661985e-03, 2.417874e-05
-6.730104000000e-01, 1.659446e-03, 2.478597e-05
-6.710267904000e-01, 1.660550e-03, 3.880743e-05
-6.690431808000e-01, 1.659446e-03, 2.947819e-05
-6.670595712000e-01, 1.659170e-03, 1.976253e-05
-6.650759616000e-01, 1.656961e-03, 1.545673e-05
-6.630923520000e-01, 1.656796e-03, 1.772004e-05
-6.611087424000e-01, 1.656299e-03, 3.052704e-05
-6.591251328000e-01, 1.656244e-03, 4.730863e-05
-6.571415232000e-01, 1.654919e-03, 4.797106e-05
-6.551579136000e-01, 1.653649e-03, 4.018750e-05
-6.531743040000e-01, 1.653760e-03, 3.306636e-05
-6.511906944000e-01, 1.652766e-03, 2.346111e-05
-6.492070848000e-01, 1.651441e-03, 1.545673e-05
-6.472234752000e-01, 1.650724e-03, -2.263307e-06
-6.452398656000e-01, 1.651331e-03, -1.181336e-05
-6.432562560000e-01, 1.650116e-03, -1.562234e-05
-6.412726464000e-01, 1.649619e-03, -1.275180e-05
-6.392890368000e-01, 1.648350e-03, -8.832417e-06
-6.373054272000e-01, 1.648736e-03, -1.341423e-05
-6.353218176000e-01, 1.649509e-03, -1.231018e-05
-6.333382080000e-01, 1.649564e-03, -3.312156e-06
-6.313545984000e-01, 1.648957e-03, 1.357984e-05
-6.293709888000e-01, 1.650724e-03, 2.544840e-05
-6.273873792000e-01, 1.651607e-03, 3.566088e-05
-6.254037696000e-01, 1.652380e-03, 3.670973e-05
-6.234201600000e-01, 1.652656e-03, 2.263307e-05
-6.214365504000e-01, 1.652711e-03, 1.876889e-05
-6.194529408000e-01, 1.654643e-03, 1.639517e-05
-6.174693312000e-01, 1.655140e-03, 1.457349e-05
-6.154857216000e-01, 1.655029e-03, 1.302781e-05
-6.135021120000e-01, 1.656299e-03, 1.148214e-05
-6.115185024000e-01, 1.658065e-03, 5.465058e-06
-6.095348928000e-01, 1.658452e-03, 8.887619e-06
-6.075512832000e-01, 1.659280e-03, 1.683679e-05
-6.055676736000e-01, 1.658783e-03, 1.827206e-05
-6.035840640000e-01, 1.661764e-03, 1.838247e-05
-6.016004544000e-01, 1.661930e-03, 2.003855e-05
-5.996168448000e-01, 1.662923e-03, 1.799605e-05
-5.976332352000e-01, 1.662426e-03, 1.562234e-05
-5.956496256000e-01, 1.664579e-03, 1.794085e-05
-5.936660160000e-01, 1.665573e-03, 1.998334e-05
-5.916824064000e-01, 1.665407e-03, 1.965213e-05
-5.896987968000e-01, 1.665794e-03, 1.645038e-05
-5.877151872000e-01, 1.668002e-03, 1.065410e-05
-5.857315776000e-01, 1.669051e-03, 1.087491e-05
-5.837479680000e-01, 1.670376e-03, 1.584315e-05
-5.817643584000e-01, 1.670044e-03, 1.910010e-05
-5.797807488000e-01, 1.671535e-03, 1.860328e-05
-5.777971392000e-01, 1.673081e-03, 1.783044e-05
-5.758135296000e-01, 1.673853e-03, 1.849287e-05
-5.738299200000e-01, 1.674350e-03, 1.954172e-05
-5.718463104000e-01, 1.675068e-03, 2.495158e-05
-5.698627008000e-01, 1.677000e-03, 4.079473e-05
-5.678790912000e-01, 1.678104e-03, 4.007709e-05
-5.658954816000e-01, 1.678601e-03, 4.057391e-05
-5.639118720000e-01, 1.680091e-03, 4.283722e-05
-5.619282624000e-01, 1.681803e-03, 4.073952e-05
-5.599446528000e-01, 1.683569e-03, 3.096866e-05
-5.579610432000e-01, 1.684231e-03, 2.633164e-05
-5.559774336000e-01, 1.684784e-03, 2.174983e-05
-5.539938240000e-01, 1.687323e-03, 1.606396e-05
-5.520102144000e-01, 1.689255e-03, 1.893449e-05
-5.500266048000e-01, 1.690469e-03, 2.544840e-05
-5.480429952000e-01, 1.690690e-03, 2.831894e-05
-5.460593856000e-01, 1.694058e-03, 2.390273e-05
-5.440757760000e-01, 1.695493e-03, 2.544840e-05
-5.420921664000e-01, 1.696928e-03, 2.528279e-05
-5.401085568000e-01, 1.699136e-03, 2.958860e-05
-5.381249472000e-01, 1.700627e-03, 4.504533e-05
-5.361413376000e-01, 1.702228e-03, 4.659100e-05
-5.341577280000e-01, 1.705043e-03, 4.432769e-05
-5.321741184000e-01, 1.705484e-03, 4.272682e-05
-5.301905088000e-01, 1.708134e-03, 4.664620e-05
-5.282068992000e-01, 1.709845e-03, 5.282889e-05
-5.262232896000e-01, 1.711943e-03, 5.205606e-05
-5.242396800000e-01, 1.714151e-03, 5.183525e-05
-5.222560704000e-01, 1.715035e-03, 5.039998e-05
-5.202724608000e-01, 1.717850e-03, 5.431936e-05
-5.182888512000e-01, 1.721107e-03, 6.707117e-05
-5.163052416000e-01, 1.723646e-03, 6.922407e-05
-5.143216320000e-01, 1.725081e-03, 5.575463e-05
-5.123380224000e-01, 1.729442e-03, 4.598377e-05
-5.103544128000e-01, 1.731375e-03, 4.107074e-05
-5.083708032000e-01, 1.734521e-03, 5.122802e-05
-5.063871936000e-01, 1.737005e-03, 6.977609e-05
-5.044035840000e-01, 1.739986e-03, 7.910533e-05
-5.024199744000e-01, 1.744182e-03, 7.772527e-05
-5.004363648000e-01, 1.747990e-03, 8.037499e-05
-4.984527552000e-01, 1.748211e-03, 9.036666e-05
-4.964691456000e-01, 1.751910e-03, 1.082523e-04
-4.944855360000e-01, 1.755664e-03, 1.010760e-04
-4.925019264000e-01, 1.760356e-03, 9.412044e-05
-4.905183168000e-01, 1.762398e-03, 9.815023e-05
-4.885347072000e-01, 1.766097e-03, 1.153182e-04
-4.865510976000e-01, 1.770955e-03, 1.168087e-04
-4.845674880000e-01, 1.775371e-03, 1.154838e-04
-4.825838784000e-01, 1.777413e-03, 1.131101e-04
-4.806002688000e-01, 1.781498e-03, 1.143798e-04
-4.786166592000e-01, 1.786080e-03, 1.155391e-04
-4.766330496000e-01, 1.789392e-03, 1.110124e-04
-4.746494400000e-01, 1.795078e-03, 9.599733e-05
-4.726658304000e-01, 1.796790e-03, 8.755133e-05
-4.706822208000e-01, 1.801813e-03, 8.733052e-05
-4.686986112000e-01, 1.807168e-03, 9.036666e-05
-4.667150016000e-01, 1.811915e-03, 9.572132e-05
-4.647313920000e-01, 1.813958e-03, 1.008000e-04
-4.627477824000e-01, 1.821134e-03, 1.004135e-04
-4.607641728000e-01, 1.826599e-03, 1.131101e-04
-4.587805632000e-01, 1.831622e-03, 1.166983e-04
-4.567969536000e-01, 1.835155e-03, 1.168639e-04
-4.548133440000e-01, 1.840234e-03, 1.152078e-04
-4.528297344000e-01, 1.845368e-03, 1.110676e-04
-4.508461248000e-01, 1.850447e-03, 1.109020e-04
-4.488625152000e-01, 1.855249e-03, 1.154286e-04
-4.468789056000e-01, 1.860273e-03, 1.253651e-04
-4.448952960000e-01, 1.866179e-03, 1.417603e-04
-4.429116864000e-01, 1.871368e-03, 1.335351e-04
-4.409280768000e-01, 1.875122e-03, 1.206729e-04
-4.389444672000e-01, 1.879373e-03, 1.154286e-04
-4.369608576000e-01, 1.884948e-03, 1.078107e-04
-4.349772480000e-01, 1.890303e-03, 1.034497e-04
-4.329936384000e-01, 1.896154e-03, 1.140486e-04
-4.310100288000e-01, 1.901288e-03, 1.204521e-04
-4.290264192000e-01, 1.909127e-03, 1.308854e-04
-4.270428096000e-01, 1.916910e-03, 1.486054e-04
-4.250592000000e-01, 1.924639e-03, 1.566098e-04
-4.230755904000e-01, 1.931208e-03, 1.560026e-04
-4.210919808000e-01, 1.940703e-03, 1.488262e-04
-4.191083712000e-01, 1.948928e-03, 1.453485e-04
-4.171247616000e-01, 1.957540e-03, 1.476670e-04
-4.151411520000e-01, 1.965434e-03, 1.548433e-04
-4.131575424000e-01, 1.975646e-03, 1.609156e-04
-4.111739328000e-01, 1.987791e-03, 1.742194e-04
-4.091903232000e-01, 1.997230e-03, 1.807333e-04
-4.072067136000e-01, 2.008492e-03, 1.847079e-04
-4.052231040000e-01, 2.018759e-03, 1.975701e-04
-4.032394944000e-01, 2.029082e-03, 2.169462e-04
-4.012558848000e-01, 2.040288e-03, 2.198168e-04
-3.992722752000e-01, 2.051770e-03, 2.215833e-04
-3.972886656000e-01, 2.062811e-03, 2.261099e-04
-3.953050560000e-01, 2.076060e-03, 2.264411e-04
-3.933214464000e-01, 2.086327e-03, 2.193200e-04
-3.913378368000e-01, 2.096650e-03, 2.157318e-04
-3.893542272000e-01, 2.104599e-03, 2.085554e-04
-3.873706176000e-01, 2.115916e-03, 1.903386e-04
-3.853870080000e-01, 2.126736e-03, 1.859224e-04
-3.834033984000e-01, 2.138383e-03, 1.821686e-04
-3.814197888000e-01, 2.148982e-03, 1.896762e-04
-3.794361792000e-01, 2.166537e-03, 2.150693e-04
-3.774525696000e-01, 2.183429e-03, 2.413458e-04
-3.754689600000e-01, 2.199272e-03, 2.525519e-04
-3.734853504000e-01, 2.213845e-03, 2.527727e-04
-3.715017408000e-01, 2.226652e-03, 2.547600e-04
-3.695181312000e-01, 2.239514e-03, 2.672910e-04
-3.675345216000e-01, 2.256406e-03, 2.823613e-04
-3.655509120000e-01, 2.271808e-03, 3.021239e-04
-3.635673024000e-01, 2.289307e-03, 3.160901e-04
-3.615836928000e-01, 2.307248e-03, 3.118947e-04
-3.596000832000e-01, 2.323091e-03, 3.031175e-04
-3.576164736000e-01, 2.341253e-03, 2.982045e-04
-3.556328640000e-01, 2.359470e-03, 3.142684e-04
-3.536492544000e-01, 2.383262e-03, 3.255298e-04
-3.516656448000e-01, 2.404184e-03, 3.476660e-04
-3.496820352000e-01, 2.428583e-03, 3.676494e-04
-3.476984256000e-01, 2.454529e-03, 4.017646e-04
-3.457148160000e-01, 2.483013e-03, 4.287586e-04
-3.437312064000e-01, 2.507910e-03, 4.482452e-04
-3.417475968000e-01, 2.532088e-03, 4.383087e-04
-3.397639872000e-01, 2.552900e-03, 4.150132e-04
-3.377803776000e-01, 2.575698e-03, 3.940914e-04
-3.357967680000e-01, 2.606060e-03, 3.855902e-04
-3.338131584000e-01, 2.634876e-03, 4.000533e-04
-3.318295488000e-01, 2.661538e-03, 4.312980e-04
-3.298459392000e-01, 2.698193e-03, 4.603345e-04
-3.278623296000e-01, 2.730210e-03, 4.820291e-04
-3.258787200000e-01, 2.756652e-03, 4.823052e-04
-3.238951104000e-01, 2.787124e-03, 4.754048e-04
-3.219115008000e-01, 2.819473e-03, 4.820844e-04
-3.199278912000e-01, 2.855410e-03, 5.123354e-04
-3.179442816000e-01, 2.895156e-03, 5.420896e-04
-3.159606720000e-01, 2.932804e-03, 5.732791e-04
-3.139770624000e-01, 2.964049e-03, 5.950841e-04
-3.119934528000e-01, 3.003187e-03, 5.886254e-04
-3.100098432000e-01, 3.049282e-03, 5.624041e-04
-3.080262336000e-01, 3.092505e-03, 5.675932e-04
-3.060426240000e-01, 3.138268e-03, 6.078911e-04
-3.040590144000e-01, 3.181657e-03, 6.456497e-04
-3.020754048000e-01, 3.218201e-03, 6.532676e-04
-3.000917952000e-01, 3.266338e-03, 6.378661e-04
-2.981081856000e-01, 3.317897e-03, 6.497899e-04
-2.961245760000e-01, 3.369622e-03, 6.914678e-04
-2.941409664000e-01, 3.415330e-03, 7.291712e-04
-2.921573568000e-01, 3.471802e-03, 7.104575e-04
-2.901737472000e-01, 3.530096e-03, 7.021219e-04
-2.881901376000e-01, 3.586789e-03, 7.264663e-04
-2.862065280000e-01, 3.640888e-03, 7.559997e-04
-2.842229184000e-01, 3.697139e-03, 7.714012e-04
-2.822393088000e-01, 3.753170e-03, 7.943655e-04
-2.802556992000e-01, 3.818751e-03, 8.287567e-04
-2.782720896000e-01, 3.878811e-03, 8.445447e-04
-2.762884800000e-01, 3.946986e-03, 8.412877e-04
-2.743048704000e-01, 4.019191e-03, 8.699931e-04
-2.723212608000e-01, 4.080411e-03, 9.100701e-04
-2.703376512000e-01, 4.148973e-03, 9.237052e-04
-2.683540416000e-01, 4.227084e-03, 9.417012e-04
-2.663704320000e-01, 4.293714e-03, 9.674809e-04
-2.643868224000e-01, 4.366250e-03, 9.702962e-04
-2.624032128000e-01, 4.454464e-03, 9.882922e-04
-2.604196032000e-01, 4.530478e-03, 1.017439e-03
-2.584359936000e-01, 4.616428e-03, 1.035490e-03
-2.564523840000e-01, 4.700502e-03, 1.070599e-03
-2.544687744000e-01, 4.785183e-03, 1.101789e-03
-2.524851648000e-01, 4.874611e-03, 1.108910e-03
-2.505015552000e-01, 4.953661e-03, 1.125912e-03
-2.485179456000e-01, 5.048278e-03, 1.126630e-03
-2.465343360000e-01, 5.141681e-03, 1.125084e-03
-2.445507264000e-01, 5.236078e-03, 1.121717e-03
-2.425671168000e-01, 5.339362e-03, 1.140320e-03
-2.405835072000e-01, 5.436684e-03, 1.178300e-03
