% Moku:Pro Oscilloscope
% Channel A
% Channel B
% Channel C
% Channel D
% Time span 2.788 s, time offset -92.92 ms, Precision acquisition mode, no averaging
% Edge trigger: Channel D, level 4.593 mV, Normal mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output A (off) - Ramp, 200.000 mHz, 22.0 mVpp, offset 5.1 mV, phase 0.000 000 deg, symmetry 50.00 %
% Output B (off) - DC, 1.5 mV
% Internal 10 MHz clock
% Acquired 2025-09-23 T 16:36:48 +0800
% Time (s), Channel A (V), Channel B (V), Channel D (V)
-2.9849015680e-01, 1.7323708731e-03, -4.0101567139e-04, 1.9715639779e-03
-2.9829493760e-01, 1.7291806969e-03, -4.0851784410e-04, 1.9715639779e-03
-2.9809971840e-01, 1.7395925908e-03, -4.3442487978e-04, 1.9715639779e-03
-2.9790449920e-01, 1.7512665324e-03, -4.3442487978e-04, 1.9715639779e-03
-2.9770928000e-01, 1.7577169987e-03, -4.3442487978e-04, 1.9715639779e-03
-2.9751406080e-01, 1.7436241322e-03, -4.3442487978e-04, 1.9715639779e-03
-2.9731884160e-01, 1.7417310606e-03, -4.3442487978e-04, 1.9715639779e-03
-2.9712362240e-01, 1.7488476076e-03, -4.5647565846e-04, 1.9715639779e-03
-2.9692840320e-01, 1.7643427493e-03, -4.6786914506e-04, 1.9715639779e-03
-2.9673318400e-01, 1.7643427493e-03, -4.6786914506e-04, 1.9715639779e-03
-2.9653796480e-01, 1.7564549509e-03, -4.6583584592e-04, 1.9715639779e-03
-2.9634274560e-01, 1.7515820443e-03, -4.6520482204e-04, 1.9715639779e-03
-2.9614752640e-01, 1.7576819418e-03, -4.7249665347e-04, 1.9715639779e-03
-2.9595230720e-01, 1.7704777037e-03, -5.0127835346e-04, 1.9715639779e-03
-2.9575708800e-01, 1.7758414066e-03, -5.0127835346e-04, 1.9715639779e-03
-2.9556186880e-01, 1.7626249621e-03, -4.7130471948e-04, 1.9715639779e-03
-2.9536664960e-01, 1.7568055197e-03, -4.6786914506e-04, 1.9715639779e-03
-2.9517143040e-01, 1.7623094502e-03, -4.9577442301e-04, 1.9715639779e-03
-2.9497621120e-01, 1.7739483350e-03, -5.0127835346e-04, 1.9852361618e-03
-2.9478099200e-01, 1.7811700526e-03, -5.0127835346e-04, 2.0050082432e-03
-2.9458577280e-01, 1.7741586763e-03, -5.0127835346e-04, 2.0050082432e-03
-2.9439055360e-01, 1.7671122430e-03, -5.0127835346e-04, 2.0050082432e-03
-2.9419533440e-01, 1.7697415091e-03, -5.0127835346e-04, 2.0050082432e-03
-2.9400011520e-01, 1.7849211390e-03, -5.3440710680e-04, 2.0050082432e-03
-2.9380489600e-01, 1.7945267246e-03, -5.3468756185e-04, 2.0050082432e-03
-2.9360967680e-01, 1.7873400638e-03, -5.1288218135e-04, 2.0050082432e-03
-2.9341445760e-01, 1.7825022141e-03, -5.0127835346e-04, 2.0050082432e-03
-2.9321923840e-01, 1.7780850470e-03, -5.1502065114e-04, 2.0050082432e-03
-2.9302401920e-01, 1.7959289999e-03, -5.3468756185e-04, 2.0050082432e-03
-2.9282880000e-01, 1.8033260019e-03, -5.3468756185e-04, 2.0050082432e-03
-2.9263358080e-01, 1.7993645743e-03, -5.3468756185e-04, 2.0050082432e-03
-2.9243836160e-01, 1.7894434767e-03, -5.0850007112e-04, 2.0050082432e-03
-2.9224314240e-01, 1.7891630217e-03, -5.3118187367e-04, 2.0050082432e-03
-2.9204792320e-01, 1.8005915652e-03, -5.4225984833e-04, 2.0050082432e-03
-2.9185270400e-01, 1.8126160756e-03, -5.6757091702e-04, 2.0050082432e-03
-2.9165748480e-01, 1.8132470995e-03, -5.3468756185e-04, 2.0050082432e-03
-2.9146226560e-01, 1.7998203138e-03, -5.3468756185e-04, 2.0050082432e-03
-2.9126704640e-01, 1.7979973559e-03, -5.3468756185e-04, 2.0071116561e-03
-2.9107182720e-01, 1.8090052168e-03, -5.5284702665e-04, 2.0384174516e-03
-2.9087660800e-01, 1.8226423438e-03, -5.6809677025e-04, 2.0384174516e-03
-2.9068138880e-01, 1.8195923951e-03, -5.5484526891e-04, 2.0384174516e-03
-2.9048616960e-01, 1.8108281747e-03, -5.3468756185e-04, 2.0384174516e-03
-2.9029095040e-01, 1.8061656094e-03, -5.3468756185e-04, 2.0384174516e-03
-2.9009573120e-01, 1.8168930152e-03, -5.6066471130e-04, 2.0384174516e-03
-2.8990051200e-01, 1.8300744028e-03, -5.6809677025e-04, 2.0384174516e-03
-2.8970529280e-01, 1.8306002560e-03, -5.6809677025e-04, 2.0384174516e-03
-2.8951007360e-01, 1.8220814337e-03, -5.4015643542e-04, 2.0384174516e-03
-2.8931485440e-01, 1.8195573382e-03, -5.3468756185e-04, 2.0384174516e-03
-2.8911963520e-01, 1.8237992209e-03, -5.6792148584e-04, 2.0384174516e-03
-2.8892441600e-01, 1.8394345902e-03, -5.6809677025e-04, 2.0384174516e-03
-2.8872919680e-01, 1.8403460692e-03, -5.6809677025e-04, 2.0384174516e-03
-2.8853397760e-01, 1.8343513424e-03, -5.5694868182e-04, 2.0384174516e-03
-2.8833875840e-01, 1.8252014962e-03, -5.3945529778e-04, 2.0384174516e-03
-2.8814353920e-01, 1.8289525826e-03, -5.6809677025e-04, 2.0384174516e-03
-2.8794832000e-01, 1.8418184582e-03, -5.6809677025e-04, 2.0384174516e-03
-2.8775310080e-01, 1.8486896071e-03, -5.6809677025e-04, 2.0384174516e-03
-2.8755788160e-01, 1.8378570306e-03, -5.6679966562e-04, 2.0384174516e-03
-2.8736266240e-01, 1.8294433789e-03, -5.3826336380e-04, 2.0558757787e-03
-2.8716744320e-01, 1.8353679920e-03, -5.6809677025e-04, 2.0718266600e-03
-2.8697222400e-01, 1.8470068767e-03, -5.7258405112e-04, 2.0718266600e-03
-2.8677700480e-01, 1.8593819560e-03, -5.7226853919e-04, 2.0718266600e-03
-2.8658178560e-01, 1.8502321099e-03, -5.6809677025e-04, 2.0718266600e-03
-2.8638656640e-01, 1.8430454491e-03, -5.3759728305e-04, 2.0718266600e-03
-2.8619134720e-01, 1.8427649940e-03, -5.6690483627e-04, 2.0718266600e-03
-2.8599612800e-01, 1.8562969504e-03, -5.7167257220e-04, 2.0718266600e-03
-2.8580090880e-01, 1.8639744075e-03, -5.8120804406e-04, 2.0718266600e-03
-2.8560568960e-01, 1.8635186681e-03, -5.6809677025e-04, 2.0718266600e-03
-2.8541047040e-01, 1.8522654090e-03, -5.4464371630e-04, 2.0718266600e-03
-2.8521525120e-01, 1.8548946751e-03, -5.6483648024e-04, 2.0718266600e-03
-2.8502003200e-01, 1.8649910571e-03, -5.6998984187e-04, 2.0718266600e-03
-2.8482481280e-01, 1.8738253913e-03, -5.8776368096e-04, 2.0718266600e-03
-2.8462959360e-01, 1.8701444187e-03, -5.6809677025e-04, 2.0718266600e-03
-2.8443437440e-01, 1.8612750276e-03, -5.4706264114e-04, 2.0718266600e-03
-2.8423915520e-01, 1.8619411084e-03, -5.5603720289e-04, 2.0718266600e-03
-2.8404393600e-01, 1.8689174279e-03, -5.6809677025e-04, 2.0718266600e-03
-2.8384871680e-01, 1.8816781329e-03, -5.6809677025e-04, 2.0718266600e-03
-2.8365349760e-01, 1.8783477291e-03, -5.6809677025e-04, 2.0777863299e-03
-2.8345827840e-01, 1.8703197031e-03, -5.4141848317e-04, 2.1052358684e-03
-2.8326305920e-01, 1.8698639637e-03, -5.3819325004e-04, 2.1052358684e-03
-2.8306784000e-01, 1.8792942649e-03, -5.6809677025e-04, 2.1052358684e-03
-2.8287262080e-01, 1.8916342873e-03, -5.6809677025e-04, 2.1052358684e-03
-2.8267740160e-01, 1.8891452487e-03, -5.6581807293e-04, 2.1052358684e-03
-2.8248218240e-01, 1.8805913695e-03, -5.3468756185e-04, 2.1052358684e-03
-2.8228696320e-01, 1.8799603457e-03, -5.3468756185e-04, 2.1052358684e-03
-2.8209174400e-01, 1.8877079165e-03, -5.4986719169e-04, 2.1052358684e-03
-2.8189652480e-01, 1.8986106068e-03, -5.6809677025e-04, 2.1052358684e-03
-2.8170130560e-01, 1.9031680014e-03, -5.5547629279e-04, 2.1052358684e-03
-2.8150608640e-01, 1.8937026433e-03, -5.3468756185e-04, 2.1052358684e-03
-2.8131086720e-01, 1.8883038835e-03, -5.3468756185e-04, 2.1052358684e-03
-2.8111564800e-01, 1.8931417332e-03, -5.3468756185e-04, 2.1052358684e-03
-2.8092042880e-01, 1.9078305667e-03, -5.5796533140e-04, 2.1052358684e-03
-2.8072520960e-01, 1.9131592128e-03, -5.4180410887e-04, 2.1052358684e-03
-2.8052999040e-01, 1.9032731721e-03, -5.2771124237e-04, 2.1052358684e-03
-2.8033477120e-01, 1.8955606581e-03, -5.0127835346e-04, 2.1052358684e-03
-2.8013955200e-01, 1.9007140197e-03, -5.3121693055e-04, 2.1052358684e-03
-2.7994433280e-01, 1.9130540421e-03, -5.3468756185e-04, 2.1052358684e-03
-2.7974911360e-01, 1.9240268461e-03, -5.3468756185e-04, 2.1265504525e-03
-2.7955389440e-01, 1.9144212605e-03, -5.2280327891e-04, 2.1386801336e-03
-2.7935867520e-01, 1.9099690365e-03, -5.0127835346e-04, 2.1386801336e-03
-2.7916345600e-01, 1.9132994403e-03, -5.1947287513e-04, 2.1386801336e-03
-2.7896823680e-01, 1.9241320168e-03, -5.3468756185e-04, 2.1386801336e-03
-2.7877301760e-01, 1.9382248833e-03, -5.3468756185e-04, 2.1386801336e-03
-2.7857779840e-01, 1.9313537344e-03, -5.2511703311e-04, 2.1386801336e-03
-2.7838257920e-01, 1.9221337745e-03, -5.0127835346e-04, 2.1386801336e-03
-2.7818736000e-01, 1.9214326369e-03, -5.1459996856e-04, 2.1386801336e-03
-2.7799214080e-01, 1.9386455659e-03, -5.3468756185e-04, 2.1386801336e-03
-2.7779692160e-01, 1.9475149570e-03, -5.3468756185e-04, 2.1386801336e-03
-2.7760170240e-01, 1.9474799001e-03, -5.3468756185e-04, 2.1386801336e-03
-2.7740648320e-01, 1.9326858959e-03, -5.0183926357e-04, 2.1386801336e-03
-2.7721126400e-01, 1.9326508391e-03, -5.1880679438e-04, 2.1386801336e-03
-2.7701604480e-01, 1.9460776248e-03, -5.3468756185e-04, 2.1386801336e-03
-2.7682082560e-01, 1.9610819702e-03, -5.6494165088e-04, 2.1386801336e-03
-2.7662560640e-01, 1.9566648031e-03, -5.3468756185e-04, 2.1386801336e-03
-2.7643038720e-01, 1.9402231255e-03, -5.3468756185e-04, 2.1386801336e-03
-2.7623516800e-01, 1.9376990300e-03, -5.3468756185e-04, 2.1386801336e-03
-2.7603994880e-01, 1.9463580799e-03, -5.5126946696e-04, 2.1484259468e-03
-2.7584472960e-01, 1.9623440180e-03, -5.6809677025e-04, 2.1720893420e-03
-2.7564951040e-01, 1.9620285060e-03, -5.6287329485e-04, 2.1720893420e-03
-2.7545429120e-01, 1.9522476360e-03, -5.3468756185e-04, 2.1720893420e-03
-2.7525907200e-01, 1.9468138193e-03, -5.3535364261e-04, 2.1720893420e-03
-2.7506385280e-01, 1.9601003775e-03, -5.6809677025e-04, 2.1720893420e-03
-2.7486863360e-01, 1.9792764919e-03, -5.8629129192e-04, 2.1720893420e-03
-2.7467341440e-01, 1.9849907637e-03, -5.7198808413e-04, 2.1720893420e-03
-2.7447819520e-01, 1.9718093761e-03, -5.6809677025e-04, 2.1720893420e-03
-2.7428297600e-01, 1.9618532216e-03, -5.6809677025e-04, 2.1720893420e-03
-2.7408775680e-01, 1.9727208550e-03, -5.8166378352e-04, 2.1720893420e-03
-2.7389253760e-01, 1.9899688409e-03, -6.0150597864e-04, 2.1720893420e-03
-2.7369731840e-01, 1.9937199272e-03, -6.0150597864e-04, 2.1720893420e-03
-2.7350209920e-01, 1.9814850755e-03, -5.8772862408e-04, 2.1720893420e-03
-2.7330688000e-01, 1.9729662532e-03, -5.7577422737e-04, 2.1720893420e-03
-2.7311166080e-01, 1.9770328515e-03, -6.0150597864e-04, 2.1720893420e-03
-2.7291644160e-01, 1.9951572594e-03, -6.3263648972e-04, 2.1720893420e-03
-2.7272122240e-01, 2.0042019349e-03, -6.3495024392e-04, 2.1720893420e-03
-2.7252600320e-01, 1.9896883858e-03, -6.0932366329e-04, 2.1720893420e-03
-2.7233078400e-01, 1.9818005874e-03, -6.0150597864e-04, 2.1720893420e-03
-2.7213556480e-01, 1.9866734940e-03, -6.2390732614e-04, 2.1971900694e-03
-2.7194034560e-01, 2.0016077256e-03, -6.4746555074e-04, 2.2054985504e-03
-2.7174512640e-01, 2.0148592270e-03, -6.6313597692e-04, 2.2054985504e-03
-2.7154990720e-01, 2.0091098984e-03, -6.3495024392e-04, 2.2054985504e-03
-2.7135468800e-01, 1.9964894209e-03, -6.3495024392e-04, 2.2054985504e-03
-2.7115946880e-01, 1.9991186870e-03, -6.4013866243e-04, 2.2054985504e-03
-2.7096424960e-01, 2.0182246876e-03, -6.6835945232e-04, 2.2054985504e-03
-2.7076903040e-01, 2.0301440275e-03, -6.6835945232e-04, 2.2054985504e-03
-2.7057381120e-01, 2.0199775317e-03, -6.6835945232e-04, 2.2054985504e-03
-2.7037859200e-01, 2.0091098984e-03, -6.4087485695e-04, 2.2054985504e-03
-2.7018337280e-01, 2.0120897333e-03, -6.6453825220e-04, 2.2054985504e-03
-2.6998815360e-01, 2.0288469228e-03, -6.8497641431e-04, 2.2054985504e-03
-2.6979293440e-01, 2.0423438223e-03, -7.0176866071e-04, 2.2054985504e-03
-2.6959771520e-01, 2.0409064902e-03, -6.8269771699e-04, 2.2054985504e-03
-2.6940249600e-01, 2.0257619172e-03, -6.6835945232e-04, 2.2054985504e-03
-2.6920727680e-01, 2.0216602621e-03, -6.6835945232e-04, 2.2054985504e-03
-2.6901205760e-01, 2.0391185892e-03, -6.9850837070e-04, 2.2054985504e-03
-2.6881683840e-01, 2.0555953237e-03, -7.0176866071e-04, 2.2054985504e-03
-2.6862161920e-01, 2.0550344136e-03, -7.0176866071e-04, 2.2054985504e-03
-2.6842640000e-01, 2.0424840499e-03, -6.7488003234e-04, 2.2190655637e-03
-2.6823118080e-01, 2.0332290331e-03, -6.7866617558e-04, 2.2389077588e-03
-2.6803596160e-01, 2.0503367914e-03, -7.0176866071e-04, 2.2389077588e-03
-2.6784074240e-01, 2.0674445497e-03, -7.3430144706e-04, 2.2389077588e-03
-2.6764552320e-01, 2.0687416544e-03, -7.1586152721e-04, 2.2389077588e-03
-2.6745030400e-01, 2.0590659550e-03, -7.0176866071e-04, 2.2389077588e-03
-2.6725508480e-01, 2.0527206594e-03, -7.0176866071e-04, 2.2389077588e-03
-2.6705986560e-01, 2.0662175589e-03, -7.1740403001e-04, 2.2389077588e-03
-2.6686464640e-01, 2.0828345209e-03, -7.3517786911e-04, 2.2389077588e-03
-2.6666942720e-01, 2.0899160110e-03, -7.3517786911e-04, 2.2389077588e-03
-2.6647420800e-01, 2.0769800216e-03, -7.1235583903e-04, 2.2389077588e-03
-2.6627898880e-01, 2.0703893278e-03, -7.0176866071e-04, 2.2389077588e-03
-2.6608376960e-01, 2.0769800216e-03, -7.3170723780e-04, 2.2389077588e-03
-2.6588855040e-01, 2.0938774387e-03, -7.5291665132e-04, 2.2389077588e-03
-2.6569333120e-01, 2.0997669948e-03, -7.5077818153e-04, 2.2389077588e-03
-2.6549811200e-01, 2.0942280075e-03, -7.3517786911e-04, 2.2389077588e-03
-2.6530289280e-01, 2.0831500328e-03, -7.3517786911e-04, 2.2389077588e-03
-2.6510767360e-01, 2.0857442421e-03, -7.3517786911e-04, 2.2389077588e-03
-2.6491245440e-01, 2.1005733031e-03, -7.6332854523e-04, 2.2389077588e-03
-2.6471723520e-01, 2.1090921254e-03, -7.6725491599e-04, 2.2389077588e-03
-2.6452201600e-01, 2.0997669948e-03, -7.3517786911e-04, 2.2678296864e-03
-2.6432679680e-01, 2.0933165285e-03, -7.3517786911e-04, 2.2723169672e-03
-2.6413157760e-01, 2.0946136332e-03, -7.3517786911e-04, 2.2723169672e-03
-2.6393635840e-01, 2.1130184961e-03, -7.6013836898e-04, 2.2723169672e-03
-2.6374113920e-01, 2.1189080523e-03, -7.6862213438e-04, 2.2723169672e-03
-2.6354592000e-01, 2.1180316302e-03, -7.3545832416e-04, 2.2723169672e-03
-2.6335070080e-01, 2.1071289400e-03, -7.1999823927e-04, 2.2723169672e-03
-2.6315548160e-01, 2.1089168410e-03, -7.3405604889e-04, 2.2723169672e-03
-2.6296026240e-01, 2.1210465221e-03, -7.4197890418e-04, 2.2723169672e-03
-2.6276504320e-01, 2.1354198436e-03, -7.5743898908e-04, 2.2723169672e-03
-2.6256982400e-01, 2.1308624490e-03, -7.3517786911e-04, 2.2723169672e-03
-2.6237460480e-01, 2.1195040193e-03, -7.0296059469e-04, 2.2723169672e-03
-2.6217938560e-01, 2.1198195312e-03, -7.0404735803e-04, 2.2723169672e-03
-2.6198416640e-01, 2.1294251168e-03, -7.3517786911e-04, 2.2723169672e-03
-2.6178894720e-01, 2.1451656568e-03, -7.3517786911e-04, 2.2723169672e-03
-2.6159372800e-01, 2.1427817888e-03, -7.2322347240e-04, 2.2723169672e-03
-2.6139850880e-01, 2.1293550031e-03, -7.0176866071e-04, 2.2723169672e-03
-2.6120328960e-01, 2.1236757882e-03, -7.0176866071e-04, 2.2723169672e-03
-2.6100807040e-01, 2.1357704125e-03, -7.0944611783e-04, 2.2723169672e-03
-2.6081285120e-01, 2.1512655542e-03, -7.3517786911e-04, 2.2897402375e-03
-2.6061763200e-01, 2.1552620388e-03, -7.0832429762e-04, 2.3057612325e-03
-2.6042241280e-01, 2.1450604861e-03, -6.8462584549e-04, 2.3057612325e-03
-2.6022719360e-01, 2.1404680346e-03, -6.6951632942e-04, 2.3057612325e-03
-2.6003197440e-01, 2.1474092972e-03, -7.0176866071e-04, 2.3057612325e-03
-2.5983675520e-01, 2.1726853090e-03, -7.0176866071e-04, 2.3057612325e-03
-2.5964153600e-01, 2.1747186082e-03, -7.0176866071e-04, 2.3057612325e-03
-2.5944631680e-01, 2.1591884095e-03, -6.7635242138e-04, 2.3057612325e-03
-2.5925109760e-01, 2.1532637965e-03, -6.6835945232e-04, 2.3057612325e-03
-2.5905587840e-01, 2.1609763105e-03, -6.8806141991e-04, 2.3057612325e-03
-2.5886065920e-01, 2.1832023736e-03, -7.0176866071e-04, 2.3057612325e-03
-2.5866544000e-01, 2.1872689719e-03, -7.0176866071e-04, 2.3057612325e-03
-2.5847022080e-01, 2.1774530450e-03, -6.7856100493e-04, 2.3057612325e-03
-2.5827500160e-01, 2.1661647290e-03, -6.6835945232e-04, 2.3057612325e-03
-2.5807978240e-01, 2.1755950302e-03, -6.8630857582e-04, 2.3057612325e-03
-2.5788456320e-01, 2.1937895519e-03, -7.0176866071e-04, 2.3057612325e-03
-2.5768934400e-01, 2.2054634936e-03, -7.0176866071e-04, 2.3057612325e-03
-2.5749412480e-01, 2.1898982380e-03, -6.9426648800e-04, 2.3057612325e-03
-2.5729890560e-01, 2.1764363954e-03, -6.6835945232e-04, 2.3057612325e-03
-2.5710368640e-01, 2.1805731074e-03, -6.9591416144e-04, 2.3057612325e-03
-2.5690846720e-01, 2.2021681467e-03, -7.2161085583e-04, 2.3385043601e-03
-2.5671324800e-01, 2.2166816957e-03, -7.3517786911e-04, 2.3391704409e-03
-2.5651802880e-01, 2.2112478791e-03, -7.0587031589e-04, 2.3391704409e-03
-2.5632280960e-01, 2.2012216109e-03, -7.0176866071e-04, 2.3391704409e-03
-2.5612759040e-01, 2.1984521172e-03, -7.0748293245e-04, 2.3391704409e-03
-2.5593237120e-01, 2.2248148923e-03, -7.3517786911e-04, 2.3391704409e-03
-2.5573715200e-01, 2.2386273038e-03, -7.3833298847e-04, 2.3391704409e-03
-2.5554193280e-01, 2.2366290615e-03, -7.3517786911e-04, 2.3391704409e-03
-2.5534671360e-01, 2.2207482940e-03, -7.3517786911e-04, 2.3391704409e-03
-2.5515149440e-01, 2.2199770426e-03, -7.3517786911e-04, 2.3391704409e-03
-2.5495627520e-01, 2.2373301992e-03, -7.6150558737e-04, 2.3391704409e-03
-2.5476105600e-01, 2.2552793227e-03, -7.6862213438e-04, 2.3391704409e-03
-2.5456583680e-01, 2.2521943171e-03, -7.6862213438e-04, 2.3391704409e-03
-2.5437061760e-01, 2.2349463312e-03, -7.4127776655e-04, 2.3391704409e-03
-2.5417539840e-01, 2.2271987603e-03, -7.5358273207e-04, 2.3391704409e-03
-2.5398017920e-01, 2.2449375425e-03, -7.8159318067e-04, 2.3391704409e-03
-2.5378496000e-01, 2.2608884237e-03, -8.0203134278e-04, 2.3391704409e-03
-2.5358974080e-01, 2.2652705340e-03, -7.9757911879e-04, 2.3391704409e-03
-2.5339452160e-01, 2.2519489189e-03, -7.6862213438e-04, 2.3391704409e-03
-2.5319930240e-01, 2.2386623607e-03, -7.6862213438e-04, 2.3603798544e-03
-2.5300408320e-01, 2.2571022805e-03, -8.0189111525e-04, 2.3725796493e-03
-2.5280886400e-01, 2.2810811877e-03, -8.3000673449e-04, 2.3725796493e-03
-2.5261364480e-01, 2.2859190374e-03, -8.1826267907e-04, 2.3725796493e-03
-2.5241842560e-01, 2.2705641231e-03, -8.0203134278e-04, 2.3725796493e-03
-2.5222320640e-01, 2.2623608128e-03, -8.0203134278e-04, 2.3725796493e-03
-2.5202798720e-01, 2.2761031105e-03, -8.1850807724e-04, 2.3725796493e-03
-2.5183276800e-01, 2.2977332066e-03, -8.3544055117e-04, 2.3725796493e-03
-2.5163754880e-01, 2.3002923589e-03, -8.3544055117e-04, 2.3725796493e-03
-2.5144232960e-01, 2.2906867733e-03, -8.2594013620e-04, 2.3725796493e-03
-2.5124711040e-01, 2.2810110739e-03, -8.0925306044e-04, 2.3725796493e-03
-2.5105189120e-01, 2.2888988723e-03, -8.3635203010e-04, 2.3725796493e-03
-2.5085667200e-01, 2.3064623701e-03, -8.6884975957e-04, 2.3725796493e-03
-2.5066145280e-01, 2.3086358968e-03, -8.6884975957e-04, 2.3725796493e-03
-2.5046623360e-01, 2.3039032178e-03, -8.4423982852e-04, 2.3725796493e-03
-2.5027101440e-01, 2.2945780872e-03, -8.3544055117e-04, 2.3725796493e-03
-2.5007579520e-01, 2.2963309313e-03, -8.4995410026e-04, 2.3725796493e-03
-2.4988057600e-01, 2.3148760218e-03, -8.6884975957e-04, 2.3725796493e-03
-2.4968535680e-01, 2.3260241102e-03, -8.6884975957e-04, 2.3725796493e-03
-2.4949013760e-01, 2.3160679558e-03, -8.6008553911e-04, 2.3757347687e-03
-2.4929491840e-01, 2.3056210050e-03, -8.3544055117e-04, 2.4059888577e-03
-2.4909969920e-01, 2.3091968069e-03, -8.4697426530e-04, 2.4059888577e-03
-2.4890448000e-01, 2.3241660955e-03, -8.6884975957e-04, 2.4059888577e-03
-2.4870926080e-01, 2.3442887457e-03, -8.6884975957e-04, 2.4059888577e-03
-2.4851404160e-01, 2.3383641326e-03, -8.5486206371e-04, 2.4059888577e-03
-2.4831882240e-01, 2.3242712661e-03, -8.3544055117e-04, 2.4059888577e-03
-2.4812360320e-01, 2.3238505835e-03, -8.3544055117e-04, 2.4059888577e-03
-2.4792838400e-01, 2.3399416923e-03, -8.5808729684e-04, 2.4059888577e-03
-2.4773316480e-01, 2.3546655827e-03, -8.6884975957e-04, 2.4059888577e-03
-2.4753794560e-01, 2.3574000195e-03, -8.4168067614e-04, 2.4059888577e-03
-2.4734272640e-01, 2.3385043601e-03, -8.1279380550e-04, 2.4059888577e-03
-2.4714750720e-01, 2.3344728187e-03, -8.0942834485e-04, 2.4059888577e-03
-2.4695228800e-01, 2.3518960890e-03, -8.3544055117e-04, 2.4059888577e-03
-2.4675706880e-01, 2.3744376640e-03, -8.3544055117e-04, 2.4059888577e-03
-2.4656184960e-01, 2.3716681704e-03, -8.3200497675e-04, 2.4059888577e-03
-2.4636663040e-01, 2.3518960890e-03, -8.0203134278e-04, 2.4059888577e-03
-2.4617141120e-01, 2.3474789219e-03, -8.0203134278e-04, 2.4059888577e-03
-2.4597619200e-01, 2.3663745812e-03, -8.2064654704e-04, 2.4059888577e-03
-2.4578097280e-01, 2.3842886478e-03, -8.3544055117e-04, 2.4059888577e-03
-2.4558575360e-01, 2.3877242223e-03, -8.2811366287e-04, 2.4310194713e-03
-2.4539053440e-01, 2.3705814070e-03, -8.0203134278e-04, 2.4393980661e-03
-2.4519531520e-01, 2.3623780967e-03, -8.0203134278e-04, 2.4393980661e-03
-2.4500009600e-01, 2.3770669302e-03, -8.1514261659e-04, 2.4393980661e-03
-2.4480487680e-01, 2.4035348760e-03, -8.3544055117e-04, 2.4393980661e-03
-2.4460965760e-01, 2.4133858598e-03, -8.3544055117e-04, 2.4393980661e-03
-2.4441443840e-01, 2.3952263950e-03, -8.0581748602e-04, 2.4393980661e-03
-2.4421921920e-01, 2.3850248424e-03, -8.0203134278e-04, 2.4393980661e-03
-2.4402400000e-01, 2.3957873051e-03, -8.2331087006e-04, 2.4393980661e-03
-2.4382878080e-01, 2.4229563885e-03, -8.5132131865e-04, 2.4393980661e-03
-2.4363356160e-01, 2.4344199889e-03, -8.5482700683e-04, 2.4393980661e-03
-2.4343834240e-01, 2.4161904103e-03, -8.3544055117e-04, 2.4393980661e-03
-2.4324312320e-01, 2.4036049897e-03, -8.3544055117e-04, 2.4393980661e-03
-2.4304790400e-01, 2.4080922706e-03, -8.4262721195e-04, 2.4393980661e-03
-2.4285268480e-01, 2.4308441869e-03, -8.6884975957e-04, 2.4393980661e-03
-2.4265746560e-01, 2.4419221616e-03, -8.6884975957e-04, 2.4393980661e-03
-2.4246224640e-01, 2.4300028218e-03, -8.6884975957e-04, 2.4393980661e-03
-2.4226702720e-01, 2.4135260873e-03, -8.5163683059e-04, 2.4393980661e-03
-2.4207180800e-01, 2.4175576287e-03, -8.7007675043e-04, 2.4393980661e-03
-2.4187658880e-01, 2.4390474973e-03, -9.0225896797e-04, 2.4463743856e-03
-2.4168136960e-01, 2.4580483272e-03, -9.0225896797e-04, 2.4728423314e-03
-2.4148615040e-01, 2.4501605288e-03, -9.0225896797e-04, 2.4728423314e-03
-2.4129093120e-01, 2.4339642494e-03, -8.7512494142e-04, 2.4728423314e-03
-2.4109571200e-01, 2.4306338456e-03, -9.0190839915e-04, 2.4728423314e-03
-2.4090049280e-01, 2.4546478097e-03, -9.2991884774e-04, 2.4728423314e-03
-2.4070527360e-01, 2.4818870069e-03, -9.3570323324e-04, 2.4728423314e-03
-2.4051005440e-01, 2.4696872120e-03, -9.3570323324e-04, 2.4728423314e-03
-2.4031483520e-01, 2.4534909326e-03, -9.0313539001e-04, 2.4728423314e-03
-2.4011961600e-01, 2.4492139930e-03, -9.2027820523e-04, 2.4728423314e-03
-2.3992439680e-01, 2.4711946579e-03, -9.5249547964e-04, 2.4728423314e-03
-2.3972917760e-01, 2.4882673594e-03, -9.6911244164e-04, 2.4728423314e-03
-2.3953395840e-01, 2.4931052091e-03, -9.6441481947e-04, 2.4728423314e-03
-2.3933873920e-01, 2.4689860744e-03, -9.3570323324e-04, 2.4728423314e-03
-2.3914352000e-01, 2.4610632191e-03, -9.3934914895e-04, 2.4728423314e-03
-2.3894830080e-01, 2.4800640490e-03, -9.7195204907e-04, 2.4728423314e-03
-2.3875308160e-01, 2.5043584681e-03, -1.0025216500e-03, 2.4728423314e-03
-2.3855786240e-01, 2.5062164829e-03, -9.8891957988e-04, 2.4728423314e-03
-2.3836264320e-01, 2.4864794584e-03, -9.6911244164e-04, 2.4728423314e-03
-2.3816742400e-01, 2.4751210287e-03, -9.6911244164e-04, 2.4728423314e-03
-2.3797220480e-01, 2.4892489521e-03, -9.8951554687e-04, 2.5016941451e-03
