% Moku:Pro Oscilloscope
% Channel A
% Channel B
% Channel C
% Channel D
% Time span 2.788 s, time offset -92.92 ms, Precision acquisition mode, no averaging
% Edge trigger: Channel D, level 4.593 mV, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output A (off) - Ramp, 200.000 mHz, 22.0 mVpp, offset 5.1 mV, phase 0.000 000 deg, symmetry 50.00 %
% Output B (off) - DC, 1.5 mV
% Internal 10 MHz clock
% Acquired 2025-09-23 T 16:37:12 +0800
% Time (s), Channel A (V), Channel B (V), Channel D (V)
-1.0170920320e-01, 1.4291989589e-02, 9.7072505820e-05, 5.5137814330e-03
-1.0151398400e-01, 1.4294408514e-02, 2.5020096571e-04, 5.5137814330e-03
-1.0131876480e-01, 1.4294794140e-02, 2.8620438336e-04, 5.5137814330e-03
-1.0112354560e-01, 1.4290236745e-02, 1.5884273163e-04, 5.5137814330e-03
-1.0092832640e-01, 1.4286275318e-02, 4.0560812291e-05, 5.5137814330e-03
-1.0073310720e-01, 1.4288939641e-02, 7.5828035424e-05, 5.5137814330e-03
-1.0053788800e-01, 1.4287502308e-02, 2.2885132466e-04, 5.5137814330e-03
-1.0034266880e-01, 1.4284767872e-02, 2.9223416703e-04, 5.5137814330e-03
-1.0014744960e-01, 1.4281788037e-02, 1.7889526804e-04, 5.5137814330e-03
-9.9952230400e-02, 1.4271621541e-02, 4.4452126176e-05, 5.5137814330e-03
-9.9757011200e-02, 1.4269693412e-02, 6.0788633114e-05, 5.5137814330e-03
-9.9561792000e-02, 1.4271516370e-02, 2.0655514781e-04, 5.5137814330e-03
-9.9366572800e-02, 1.4274215750e-02, 2.9290024779e-04, 5.5137814330e-03
-9.9171353600e-02, 1.4273970352e-02, 2.0003456779e-04, 5.5137814330e-03
-9.8976134400e-02, 1.4273444499e-02, 5.3461744809e-05, 5.5137814330e-03
-9.8780915200e-02, 1.4267099203e-02, 4.4206728003e-05, 5.5137814330e-03
-9.8585696000e-02, 1.4271972110e-02, 1.8464459666e-04, 5.5137814330e-03
-9.8390476800e-02, 1.4279298998e-02, 2.9300541843e-04, 5.5137814330e-03
-9.8195257600e-02, 1.4281367354e-02, 2.1938596657e-04, 5.5137814330e-03
-9.8000038400e-02, 1.4281788037e-02, 7.0464332502e-05, 5.5137814330e-03
-9.7804819200e-02, 1.4281402411e-02, 4.1787803156e-05, 5.5137814330e-03
-9.7609600000e-02, 1.4289079868e-02, 1.6550353918e-04, 5.5137814330e-03
-9.7414380800e-02, 1.4290692485e-02, 2.8869342197e-04, 5.5137814330e-03
-9.7219161600e-02, 1.4291183281e-02, 2.4325970310e-04, 5.5137814330e-03
-9.7023942400e-02, 1.4286906341e-02, 8.9991015688e-05, 5.5137814330e-03
-9.6828723200e-02, 1.4285433952e-02, 3.7966603035e-05, 5.5137814330e-03
-9.6633504000e-02, 1.4288413787e-02, 1.4478492201e-04, 5.5137814330e-03
-9.6438284800e-02, 1.4292375215e-02, 2.8063033914e-04, 5.5137814330e-03
-9.6243065600e-02, 1.4291603964e-02, 2.6127894037e-04, 5.5137814330e-03
-9.6047846400e-02, 1.4289745949e-02, 1.1109525856e-04, 5.5137814330e-03
-9.5852627200e-02, 1.4282278833e-02, 3.3479322159e-05, 5.5137814330e-03
-9.5657408000e-02, 1.4288554015e-02, 1.2424158925e-04, 5.5137814330e-03
-9.5462188800e-02, 1.4291533850e-02, 2.6913168190e-04, 5.5137814330e-03
-9.5266969600e-02, 1.4290832712e-02, 2.7488101052e-04, 5.5137814330e-03
-9.5071750400e-02, 1.4288589072e-02, 1.3181387573e-04, 5.5137814330e-03
-9.4876531200e-02, 1.4281717923e-02, 3.5337336897e-05, 5.5137814330e-03
-9.4681312000e-02, 1.4286205204e-02, 1.0120921788e-04, 5.5137814330e-03
-9.4486092800e-02, 1.4285363839e-02, 2.5503881540e-04, 5.5137814330e-03
-9.4290873600e-02, 1.4291078110e-02, 2.8466188056e-04, 5.5137814330e-03
-9.4095654400e-02, 1.4288904584e-02, 1.5509164527e-04, 5.5137814330e-03
-9.3900435200e-02, 1.4284627644e-02, 4.0210243473e-05, 5.5137814330e-03
-9.3705216000e-02, 1.4284277075e-02, 8.3961232011e-05, 5.5137814330e-03
-9.3509996800e-02, 1.4283330539e-02, 2.3807128459e-04, 5.5137814330e-03
-9.3314777600e-02, 1.4284066734e-02, 2.9297036155e-04, 5.5137814330e-03
-9.3119558400e-02, 1.4284522473e-02, 1.7857975610e-04, 5.5137814330e-03
-9.2924339200e-02, 1.4273970352e-02, 4.7957814360e-05, 5.5137814330e-03
-9.2729120000e-02, 1.4279684624e-02, 6.8501147119e-05, 5.5137814330e-03
-9.2533900800e-02, 1.4276073765e-02, 2.1619579032e-04, 5.5137814330e-03
-9.2338681600e-02, 1.4283926506e-02, 2.9682661856e-04, 5.5137814330e-03
-9.2143462400e-02, 1.4282664459e-02, 1.9877252004e-04, 5.5137814330e-03
-9.1948243200e-02, 1.4279824851e-02, 5.5284702665e-05, 5.5137814330e-03
-9.1753024000e-02, 1.4279334055e-02, 5.2900834699e-05, 5.5137814330e-03
-9.1557804800e-02, 1.4287327024e-02, 1.9141057486e-04, 5.5137814330e-03
-9.1362585600e-02, 1.4286555773e-02, 2.9244450833e-04, 5.5137814330e-03
-9.1167366400e-02, 1.4292690727e-02, 2.1244470396e-04, 5.5137814330e-03
-9.0972147200e-02, 1.4293742433e-02, 6.1945510215e-05, 5.5137814330e-03
-9.0776928000e-02, 1.4297213065e-02, 2.8571358701e-05, 5.5137814330e-03
-9.0581708800e-02, 1.4303418133e-02, 1.6343518315e-04, 5.5137814330e-03
-9.0386489600e-02, 1.4299596933e-02, 2.8441648238e-04, 5.5137814330e-03
-9.0191270400e-02, 1.4298650397e-02, 2.2534563648e-04, 5.5137814330e-03
-8.9996051200e-02, 1.4291183281e-02, 7.1340754548e-05, 5.5137814330e-03
-8.9800832000e-02, 1.4288483901e-02, 1.2410136172e-05, 5.5137814330e-03
-8.9605612800e-02, 1.4291078110e-02, 1.3156847755e-04, 5.5137814330e-03
-8.9410393600e-02, 1.4290692485e-02, 2.5661637508e-04, 5.5137814330e-03
-8.9215174400e-02, 1.4292375215e-02, 2.3127024951e-04, 5.5137814330e-03
-8.9019955200e-02, 1.4286906341e-02, 7.9298666726e-05, 5.5137814330e-03
-8.8824736000e-02, 1.4278843259e-02, 2.2085835560e-06, 5.5137814330e-03
-8.8629516800e-02, 1.4279754738e-02, 9.6897221411e-05, 5.5137814330e-03
-8.8434297600e-02, 1.4279404169e-02, 2.3915804793e-04, 5.5137814330e-03
-8.8239078400e-02, 1.4278983486e-02, 2.3586270103e-04, 5.5137814330e-03
-8.8043859200e-02, 1.4276459391e-02, 9.0026072570e-05, 5.5137814330e-03
-8.7848640000e-02, 1.4268641706e-02, -8.9745617515e-06, 5.5137814330e-03
-8.7653420800e-02, 1.4271306029e-02, 6.6257506681e-05, 5.5137814330e-03
-8.7458201600e-02, 1.4274461148e-02, 2.1756300871e-04, 5.5137814330e-03
-8.7262982400e-02, 1.4280736330e-02, 2.4259362235e-04, 5.5137814330e-03
-8.7067763200e-02, 1.4280070249e-02, 1.0569649875e-04, 5.5137814330e-03
-8.6872544000e-02, 1.4275092172e-02, -1.3006103163e-05, 5.5137814330e-03
-8.6677324800e-02, 1.4276249049e-02, 4.5644060158e-05, 5.5137814330e-03
-8.6482105600e-02, 1.4283646051e-02, 1.9817655305e-04, 5.5137814330e-03
-8.6286886400e-02, 1.4286941398e-02, 2.5233943550e-04, 5.5137814330e-03
-8.6091667200e-02, 1.4282804686e-02, 1.3055182798e-04, 5.5137814330e-03
-8.5896448000e-02, 1.4279754738e-02, -2.6993799018e-06, 5.5137814330e-03
-8.5701228800e-02, 1.4279298998e-02, 3.3549435923e-05, 5.5137814330e-03
-8.5506009600e-02, 1.4277055358e-02, 1.8268141128e-04, 5.5137814330e-03
-8.5310790400e-02, 1.4282348947e-02, 2.6117376972e-04, 5.5137814330e-03
-8.5115571200e-02, 1.4286170147e-02, 1.5905307292e-04, 5.5137814330e-03
-8.4920352000e-02, 1.4276038708e-02, 2.0403105232e-05, 5.5137814330e-03
-8.4725132800e-02, 1.4283050084e-02, 2.5416239335e-05, 5.5137814330e-03
-8.4529913600e-02, 1.4283505824e-02, 1.7097241274e-04, 5.5137814330e-03
-8.4334694400e-02, 1.4287081626e-02, 2.6545070931e-04, 5.5137814330e-03
-8.4139475200e-02, 1.4294618855e-02, 1.8751926097e-04, 5.5137814330e-03
-8.3944256000e-02, 1.4288308617e-02, 3.9053366372e-05, 5.5137814330e-03
-8.3749036800e-02, 1.4285223611e-02, 2.0017479532e-05, 5.5137814330e-03
-8.3553817600e-02, 1.4285924749e-02, 1.5659909119e-04, 5.5137814330e-03
-8.3358598400e-02, 1.4284873042e-02, 2.6331223951e-04, 5.5137814330e-03
-8.3163379200e-02, 1.4292655670e-02, 2.1503891322e-04, 5.5137814330e-03
-8.2968160000e-02, 1.4288238503e-02, 6.3172501079e-05, 5.5137814330e-03
-8.2772940800e-02, 1.4283996620e-02, 1.5179629838e-05, 5.5137814330e-03
-8.2577721600e-02, 1.4288448844e-02, 1.3987695855e-04, 5.5137814330e-03
-8.2382502400e-02, 1.4284767872e-02, 2.7358390589e-04, 5.5137814330e-03
-8.2187283200e-02, 1.4285819578e-02, 2.3621326985e-04, 5.5137814330e-03
-8.1992064000e-02, 1.4282419061e-02, 8.6695668795e-05, 5.5137814330e-03
-8.1796844800e-02, 1.4279649567e-02, 1.2129681117e-05, 5.5137814330e-03
-8.1601625600e-02, 1.4279334055e-02, 1.1992959278e-04, 5.5137814330e-03
-8.1406406400e-02, 1.4291358565e-02, 2.6173467983e-04, 5.5137814330e-03
-8.1211187200e-02, 1.4293672320e-02, 2.5286528873e-04, 5.5137814330e-03
-8.1015968000e-02, 1.4291463736e-02, 1.0443445101e-04, 5.5137814330e-03
-8.0820748800e-02, 1.4288028162e-02, 9.7458131521e-06, 5.5137814330e-03
-8.0625529600e-02, 1.4298930852e-02, 9.5284604846e-05, 5.5137814330e-03
-8.0430310400e-02, 1.4302401483e-02, 2.4347004439e-04, 5.5137814330e-03
-8.0235091200e-02, 1.4309482973e-02, 2.6397832027e-04, 5.5137814330e-03
-8.0039872000e-02, 1.4310008827e-02, 1.2592431958e-04, 5.5137814330e-03
-7.9844652800e-02, 1.4306187626e-02, 1.0061325089e-05, 5.5137814330e-03
-7.9649433600e-02, 1.4301700346e-02, 7.6564229943e-05, 5.5137814330e-03
-7.9454214400e-02, 1.4303593417e-02, 2.2843064208e-04, 5.5137814330e-03
-7.9258995200e-02, 1.4303943986e-02, 2.7803612989e-04, 5.5137814330e-03
-7.9063776000e-02, 1.4302121028e-02, 1.5204169655e-04, 5.5137814330e-03
-7.8868556800e-02, 1.4299421648e-02, 2.2226063088e-05, 5.5137814330e-03
-7.8673337600e-02, 1.4301665289e-02, 6.3488013016e-05, 5.5137814330e-03
-7.8478118400e-02, 1.4305591659e-02, 2.1556476645e-04, 5.5137814330e-03
-7.8282899200e-02, 1.4306993935e-02, 2.8869342197e-04, 5.5137814330e-03
-7.8087680000e-02, 1.4303979043e-02, 1.7836941481e-04, 5.5137814330e-03
-7.7892460800e-02, 1.4298510169e-02, 3.7651091098e-05, 5.5137814330e-03
-7.7697241600e-02, 1.4300473355e-02, 4.9710658452e-05, 5.5137814330e-03
-7.7502022400e-02, 1.4300648639e-02, 1.9898286133e-04, 5.5137814330e-03
-7.7306803200e-02, 1.4306818650e-02, 2.9044626606e-04, 5.5137814330e-03
-7.7111584000e-02, 1.4308781836e-02, 2.0217303758e-04, 5.5137814330e-03
-7.6916364800e-02, 1.4302541711e-02, 5.2445095235e-05, 5.5137814330e-03
-7.6721145600e-02, 1.4298089487e-02, 3.5898247006e-05, 5.5137814330e-03
-7.6525926400e-02, 1.4298860738e-02, 1.7549475050e-04, 5.5137814330e-03
-7.6330707200e-02, 1.4301665289e-02, 2.8971007154e-04, 5.5137814330e-03
-7.6135488000e-02, 1.4302962393e-02, 2.1973653539e-04, 5.5137814330e-03
-7.5940268800e-02, 1.4297002723e-02, 6.9272398520e-05, 5.5137814330e-03
-7.5745049600e-02, 1.4299071079e-02, 2.3417997070e-05, 5.5137814330e-03
-7.5549830400e-02, 1.4302156085e-02, 1.5221698096e-04, 5.5137814330e-03
-7.5354611200e-02, 1.4303418133e-02, 2.8063033914e-04, 5.5137814330e-03
-7.5159392000e-02, 1.4302787109e-02, 2.3705463501e-04, 5.5137814330e-03
-7.4964172800e-02, 1.4304645124e-02, 8.4697426530e-05, 5.5137814330e-03
-7.4768953600e-02, 1.4301104379e-02, 1.4513549083e-05, 5.5137814330e-03
-7.4573734400e-02, 1.4308641608e-02, 1.2767716367e-04, 5.5137814330e-03
-7.4378515200e-02, 1.4308606551e-02, 2.6709838275e-04, 5.5137814330e-03
-7.4183296000e-02, 1.4314145539e-02, 2.5083198958e-04, 5.5137814330e-03
-7.3988076800e-02, 1.4312532922e-02, 9.9491430667e-05, 5.5137814330e-03
-7.3792857600e-02, 1.4308185869e-02, 9.9210975613e-06, 5.5137814330e-03
-7.3597638400e-02, 1.4313304173e-02, 9.9806942604e-05, 5.5137814330e-03
-7.3402419200e-02, 1.4310324339e-02, 2.4690561881e-04, 5.5137814330e-03
-7.3207200000e-02, 1.4314846676e-02, 2.5861461735e-04, 5.5137814330e-03
-7.3011980800e-02, 1.4308080698e-02, 1.1765089546e-04, 5.5137814330e-03
-7.2816761600e-02, 1.4298965909e-02, 7.5372295960e-06, 5.5137814330e-03
-7.2621542400e-02, 1.4298720511e-02, 7.6108490479e-05, 5.5137814330e-03
-7.2426323200e-02, 1.4296722268e-02, 2.2734387874e-04, 5.5137814330e-03
-7.2231104000e-02, 1.4297563634e-02, 2.5903529993e-04, 5.5137814330e-03
-7.2035884800e-02, 1.4297844089e-02, 1.3665172542e-04, 5.5137814330e-03
-7.1840665600e-02, 1.4291323509e-02, 1.2550363699e-05, 5.5137814330e-03
-7.1645446400e-02, 1.4290762598e-02, 5.5074361374e-05, 5.5137814330e-03
-7.1450227200e-02, 1.4297002723e-02, 2.0876373137e-04, 5.5137814330e-03
-7.1255008000e-02, 1.4301560118e-02, 2.6348752392e-04, 5.5137814330e-03
-7.1059788800e-02, 1.4305556603e-02, 1.5954386926e-04, 5.5137814330e-03
-7.0864569600e-02, 1.4301490004e-02, 2.1980664915e-05, 5.5137814330e-03
-7.0669350400e-02, 1.4305872115e-02, 3.9929788418e-05, 5.5137814330e-03
-7.0474131200e-02, 1.4310920306e-02, 1.9091977851e-04, 5.5137814330e-03
-7.0278912000e-02, 1.4315057018e-02, 2.7193623245e-04, 5.5137814330e-03
-7.0083692800e-02, 1.4318983388e-02, 1.8467965354e-04, 5.5137814330e-03
-6.9888473600e-02, 1.4309342746e-02, 3.8141887444e-05, 5.5137814330e-03
-6.9693254400e-02, 1.4311656500e-02, 3.0534544084e-05, 5.5137814330e-03
-6.9498035200e-02, 1.4309728372e-02, 1.7412753211e-04, 5.5137814330e-03
-6.9302816000e-02, 1.4307449674e-02, 2.8448659615e-04, 5.5137814330e-03
-6.9107596800e-02, 1.4309798485e-02, 2.1240964708e-04, 5.5137814330e-03
-6.8912377600e-02, 1.4300157843e-02, 6.3067330434e-05, 5.5137814330e-03
-6.8717158400e-02, 1.4306362911e-02, 2.6292661381e-05, 5.5137814330e-03
-6.8521939200e-02, 1.4311411102e-02, 1.6035017754e-04, 5.5137814330e-03
-6.8326720000e-02, 1.4316213895e-02, 2.8574864389e-04, 5.5137814330e-03
-6.8131500800e-02, 1.4317090317e-02, 2.3884253599e-04, 5.5137814330e-03
-6.7936281600e-02, 1.4312883491e-02, 8.6520384386e-05, 5.5137814330e-03
-6.7741062400e-02, 1.4308571494e-02, 3.7300522280e-05, 5.5137814330e-03
-6.7545843200e-02, 1.4312147296e-02, 1.4345276050e-04, 5.5137814330e-03
-6.7350624000e-02, 1.4317300658e-02, 2.8038494097e-04, 5.5137814330e-03
-6.7155404800e-02, 1.4316424236e-02, 2.6159445230e-04, 5.5137814330e-03
-6.6960185600e-02, 1.4312813377e-02, 1.1246247695e-04, 5.5137814330e-03
-6.6764966400e-02, 1.4304820408e-02, 3.4601142378e-05, 5.5137814330e-03
-6.6569747200e-02, 1.4303242848e-02, 1.2795761872e-04, 5.5137814330e-03
-6.6374528000e-02, 1.4308326096e-02, 2.7379424719e-04, 5.5137814330e-03
-6.6179308800e-02, 1.4307204276e-02, 2.7968380333e-04, 5.5137814330e-03
-6.5984089600e-02, 1.4300858980e-02, 1.4047292554e-04, 5.5137814330e-03
-6.5788870400e-02, 1.4296722268e-02, 3.8702797553e-05, 5.5137814330e-03
-6.5593651200e-02, 1.4303312962e-02, 1.1572276696e-04, 5.5137814330e-03
-6.5398432000e-02, 1.4301630232e-02, 2.6601161942e-04, 5.5137814330e-03
-6.5203212800e-02, 1.4305661773e-02, 3.0173458201e-04, 5.5137814330e-03
-6.5007993600e-02, 1.4302366426e-02, 1.7037644575e-04, 5.5137814330e-03
-6.4812774400e-02, 1.4299456705e-02, 4.8518724469e-05, 5.5137814330e-03
-6.4617555200e-02, 1.4303838815e-02, 1.0264655003e-04, 5.5137814330e-03
-6.4422336000e-02, 1.4305451432e-02, 2.5573995304e-04, 5.5137814330e-03
-6.4227116800e-02, 1.4309903656e-02, 3.1687915497e-04, 5.5137814330e-03
-6.4031897600e-02, 1.4311866841e-02, 1.9803632552e-04, 5.5137814330e-03
-6.3836678400e-02, 1.4309062291e-02, 6.0508178059e-05, 5.5137814330e-03
-6.3641459200e-02, 1.4303418133e-02, 8.7186465141e-05, 5.5137814330e-03
-6.3446240000e-02, 1.4314636335e-02, 2.3859713782e-04, 5.5137814330e-03
-6.3251020800e-02, 1.4312147296e-02, 3.1954347799e-04, 5.5137814330e-03
-6.3055801600e-02, 1.4312953605e-02, 2.1949113721e-04, 5.5137814330e-03
-6.2860582400e-02, 1.4305556603e-02, 7.3058541759e-05, 5.5137814330e-03
-6.2665363200e-02, 1.4304575010e-02, 7.0744787557e-05, 5.5137814330e-03
-6.2470144000e-02, 1.4305942228e-02, 2.1510902698e-04, 5.5137814330e-03
-6.2274924800e-02, 1.4304995692e-02, 3.1751017884e-04, 5.5137814330e-03
-6.2079705600e-02, 1.4306503138e-02, 2.3926321857e-04, 5.5137814330e-03
-6.1884486400e-02, 1.4297598690e-02, 8.6730725677e-05, 5.5137814330e-03
-6.1689267200e-02, 1.4297563634e-02, 5.7037546757e-05, 5.5137814330e-03
-6.1494048000e-02, 1.4301069322e-02, 1.9172608679e-04, 5.5137814330e-03
-6.1298828800e-02, 1.4309412860e-02, 3.1112982635e-04, 5.5137814330e-03
-6.1103609600e-02, 1.4312918548e-02, 2.5566983927e-04, 5.5137814330e-03
-6.0908390400e-02, 1.4309202518e-02, 1.0250632251e-04, 5.5137814330e-03
-6.0713171200e-02, 1.4304364669e-02, 4.6345197795e-05, 5.5137814330e-03
-6.0517952000e-02, 1.4308396210e-02, 1.6725638327e-04, 5.5137814330e-03
-6.0322732800e-02, 1.4309728372e-02, 3.0380293804e-04, 5.5137814330e-03
-6.0127513600e-02, 1.4314180596e-02, 2.7228680127e-04, 5.5137814330e-03
-5.9932294400e-02, 1.4313269117e-02, 1.2325999656e-04, 5.5137814330e-03
-5.9737075200e-02, 1.4307274390e-02, 4.4382012412e-05, 5.5137814330e-03
-5.9541856000e-02, 1.4310359395e-02, 1.4762452944e-04, 5.5137814330e-03
-5.9346636800e-02, 1.4307309447e-02, 2.9311058908e-04, 5.5137814330e-03
-5.9151417600e-02, 1.4314250709e-02, 2.9195371198e-04, 5.5137814330e-03
-5.8956198400e-02, 1.4313514515e-02, 1.4629236793e-04, 5.5137814330e-03
-5.8760979200e-02, 1.4309693315e-02, 4.6380254677e-05, 5.5137814330e-03
-5.8565760000e-02, 1.4309482973e-02, 1.2753693614e-04, 5.5137814330e-03
-5.8370540800e-02, 1.4311936955e-02, 2.7817635742e-04, 5.5137814330e-03
-5.8175321600e-02, 1.4320490834e-02, 3.0534544084e-04, 5.5137814330e-03
-5.7980102400e-02, 1.4318983388e-02, 1.6694087133e-04, 5.5137814330e-03
-5.7784883200e-02, 1.4314601278e-02, 4.6660709732e-05, 5.5137814330e-03
-5.7589664000e-02, 1.4316844919e-02, 1.0587178316e-04, 5.5137814330e-03
-5.7394444800e-02, 1.4317125374e-02, 2.5798359347e-04, 5.5137814330e-03
-5.7199225600e-02, 1.4319754640e-02, 3.0871090150e-04, 5.5137814330e-03
-5.7004006400e-02, 1.4318527649e-02, 1.8625721323e-04, 5.5137814330e-03
-5.6808787200e-02, 1.4312848434e-02, 5.3041062227e-05, 5.5137814330e-03
-5.6613568000e-02, 1.4315197245e-02, 8.2348615447e-05, 5.5137814330e-03
-5.6418348800e-02, 1.4315512757e-02, 2.3495122210e-04, 5.5137814330e-03
-5.6223129600e-02, 1.4318983388e-02, 2.9928060028e-04, 5.5137814330e-03
-5.6027910400e-02, 1.4318457535e-02, 2.0318968716e-04, 5.5137814330e-03
-5.5832691200e-02, 1.4312567979e-02, 5.9176016549e-05, 5.5137814330e-03
-5.5637472000e-02, 1.4309202518e-02, 6.3172501079e-05, 5.5137814330e-03
-5.5442252800e-02, 1.4310815135e-02, 2.0760685427e-04, 5.5137814330e-03
-5.5247033600e-02, 1.4309903656e-02, 2.9973633975e-04, 5.5137814330e-03
-5.5051814400e-02, 1.4313794970e-02, 2.1959630786e-04, 5.5137814330e-03
-5.4856595200e-02, 1.4301490004e-02, 6.9658024220e-05, 5.5137814330e-03
-5.4661376000e-02, 1.4306082456e-02, 4.9991113507e-05, 5.5137814330e-03
-5.4466156800e-02, 1.4306748537e-02, 1.8257624063e-04, 5.5137814330e-03
-5.4270937600e-02, 1.4314110482e-02, 2.9395195424e-04, 5.5137814330e-03
-5.4075718400e-02, 1.4313549572e-02, 2.3744026072e-04, 5.5137814330e-03
-5.3880499200e-02, 1.4310149054e-02, 8.3084809965e-05, 5.5137814330e-03
-5.3685280000e-02, 1.4310394452e-02, 4.1086665519e-05, 5.5137814330e-03
-5.3490060800e-02, 1.4316284008e-02, 1.5922835733e-04, 5.5137814330e-03
-5.3294841600e-02, 1.4308992177e-02, 2.8697563476e-04, 5.5137814330e-03
-5.3099622400e-02, 1.4321051744e-02, 2.5591523745e-04, 5.5137814330e-03
-5.2904403200e-02, 1.4315863326e-02, 1.0177012799e-04, 5.5137814330e-03
-5.2709184000e-02, 1.4314145539e-02, 3.6529270879e-05, 5.5137814330e-03
-5.2513964800e-02, 1.4317931682e-02, 1.3616092907e-04, 5.5137814330e-03
-5.2318745600e-02, 1.4321822996e-02, 2.7751027666e-04, 5.5137814330e-03
-5.2123526400e-02, 1.4326345334e-02, 2.6878111308e-04, 5.5137814330e-03
-5.1928307200e-02, 1.4321752882e-02, 1.2213817634e-04, 5.5137814330e-03
-5.1733088000e-02, 1.4316178838e-02, 3.3409208395e-05, 5.5137814330e-03
-5.1537868800e-02, 1.4316248952e-02, 1.1172628243e-04, 5.5137814330e-03
-5.1342649600e-02, 1.4315057018e-02, 2.6113871284e-04, 5.5137814330e-03
-5.1147430400e-02, 1.4317055260e-02, 2.7821141430e-04, 5.5137814330e-03
-5.0952211200e-02, 1.4310429509e-02, 1.3945627597e-04, 5.5137814330e-03
-5.0756992000e-02, 1.4302787109e-02, 3.2673013877e-05, 5.5137814330e-03
-5.0561772800e-02, 1.4304575010e-02, 8.8378399123e-05, 5.5137814330e-03
-5.0366553600e-02, 1.4301980801e-02, 2.4129651772e-04, 5.5137814330e-03
-5.0171334400e-02, 1.4308711722e-02, 2.8560841637e-04, 5.5137814330e-03
-4.9976115200e-02, 1.4307028992e-02, 1.6010477937e-04, 5.5137814330e-03
-4.9780896000e-02, 1.4303558360e-02, 3.1586250540e-05, 5.5137814330e-03
-4.9585676800e-02, 1.4301069322e-02, 7.0709730675e-05, 5.5137814330e-03
-4.9390457600e-02, 1.4302927336e-02, 2.2099858313e-04, 5.5137814330e-03
-4.9195238400e-02, 1.4308606551e-02, 2.9272496338e-04, 5.5137814330e-03
-4.9000019200e-02, 1.4309693315e-02, 1.8296186633e-04, 5.5137814330e-03
-4.8804800000e-02, 1.4305030749e-02, 4.5398661985e-05, 5.5137814330e-03
-4.8609580800e-02, 1.4303873872e-02, 5.8229480739e-05, 5.5137814330e-03
-4.8414361600e-02, 1.4309623201e-02, 2.0385576791e-04, 5.5137814330e-03
-4.8219142400e-02, 1.4313654742e-02, 2.9500366070e-04, 5.5137814330e-03
-4.8023923200e-02, 1.4315582871e-02, 2.0669537534e-04, 5.5137814330e-03
-4.7828704000e-02, 1.4314951847e-02, 6.0823689996e-05, 5.5137814330e-03
-4.7633484800e-02, 1.4314110482e-02, 4.9149748342e-05, 5.5137814330e-03
-4.7438265600e-02, 1.4319649469e-02, 1.8306703698e-04, 5.5137814330e-03
-4.7243046400e-02, 1.4324487319e-02, 2.9339104413e-04, 5.5137814330e-03
-4.7047827200e-02, 1.4328518860e-02, 2.2793984574e-04, 5.5137814330e-03
-4.6852608000e-02, 1.4323926409e-02, 7.4636101441e-05, 5.5137814330e-03
-4.6657388800e-02, 1.4321647711e-02, 4.0806210464e-05, 5.5137814330e-03
-4.6462169600e-02, 1.4331814207e-02, 1.6024500690e-04, 5.5137814330e-03
-4.6266950400e-02, 1.4329360225e-02, 2.8637966777e-04, 5.5137814330e-03
-4.6071731200e-02, 1.4328904486e-02, 2.4606425365e-04, 5.5137814330e-03
-4.5876512000e-02, 1.4323014930e-02, 9.2094428599e-05, 5.5137814330e-03
-4.5681292800e-02, 1.4322769532e-02, 3.6003417652e-05, 5.5137814330e-03
-4.5486073600e-02, 1.4325784423e-02, 1.3651149789e-04, 5.5137814330e-03
-4.5290854400e-02, 1.4324872944e-02, 2.7666891150e-04, 5.5137814330e-03
-4.5095635200e-02, 1.4332269947e-02, 2.6148928166e-04, 5.5137814330e-03
-4.4900416000e-02, 1.4327326926e-02, 1.1165616867e-04, 5.5137814330e-03
-4.4705196800e-02, 1.4321402313e-02, 2.7940334828e-05, 5.5137814330e-03
-4.4509977600e-02, 1.4328869429e-02, 1.1404003663e-04, 5.5137814330e-03
-4.4314758400e-02, 1.4327011414e-02, 2.6233064682e-04, 5.5137814330e-03
-4.4119539200e-02, 1.4335915862e-02, 2.7400458848e-04, 5.5137814330e-03
-4.3924320000e-02, 1.4327467154e-02, 1.3167364820e-04, 5.5137814330e-03
-4.3729100800e-02, 1.4324101693e-02, 2.4644987935e-05, 5.5137814330e-03
-4.3533881600e-02, 1.4328413690e-02, 9.1603632253e-05, 5.5137814330e-03
-4.3338662400e-02, 1.4327852779e-02, 2.4483726278e-04, 5.5137814330e-03
-4.3143443200e-02, 1.4330587216e-02, 2.8280386582e-04, 5.5137814330e-03
-4.2948224000e-02, 1.4332760743e-02, 1.5354914247e-04, 5.5137814330e-03
-4.2753004800e-02, 1.4327817723e-02, 2.8711586229e-05, 5.5137814330e-03
-4.2557785600e-02, 1.4328624031e-02, 7.3829793159e-05, 5.5137814330e-03
-4.2362566400e-02, 1.4333777392e-02, 2.2646745670e-04, 5.5137814330e-03
-4.2167347200e-02, 1.4337037682e-02, 2.9135774499e-04, 5.5137814330e-03
-4.1972128000e-02, 1.4337598593e-02, 1.7626600190e-04, 5.5137814330e-03
-4.1776908800e-02, 1.4334022791e-02, 3.8317171853e-05, 5.5137814330e-03
-4.1581689600e-02, 1.4331954435e-02, 5.9211073431e-05, 5.5137814330e-03
-4.1386470400e-02, 1.4339211209e-02, 2.0718617169e-04, 5.5137814330e-03
-4.1191251200e-02, 1.4339912347e-02, 2.9381172672e-04, 5.5137814330e-03
